Date,Harvest_kg,Price_index
2019-04-20,8856.116731084961,2.162283420616502
2013-07-19,27675.990788789783,0.5929335268206357
2013-03-17,18517.7350881659,0.5758359257512451
2017-04-16,26542.417336151684,1.2670374317451498
2018-06-15,10173.82846757629,0.881345849172058
2015-04-26,21275.77533536458,1.0833671223784105
2016-07-23,7424.71047376511,1.3309381987934752
2013-09-24,23472.0548253416,0.580343952955471
2015-12-19,22456.897970338094,1.9497647360668493
2014-06-19,20020.823799057103,1.2791602924972605
2017-05-20,561.4357324402032,2.0814665726590613
2014-01-09,25367.63026501561,1.7220454566670476
2021-09-26,29140.1712414481,1.8248823023447744
2016-08-10,7780.917562715111,1.3689372685965782
2020-03-31,28598.782171087565,2.397050938083336
2017-09-04,21777.20565379982,2.3098492141698643
2021-05-21,28940.374545418515,1.5976023957114764
2019-04-04,28684.72745809233,2.265736059064582
2021-06-08,283.2788846260636,0.6882223557714586
2013-08-14,28002.07467293454,2.3289531561048182
2021-03-06,3896.498476954815,1.5178693379826664
2017-06-25,9035.30793177322,1.510852714665603
2018-03-05,651.0734352656792,1.8976606949964303
2017-01-08,28585.179384732397,0.7322121987773402
2019-09-13,19587.04801801776,1.9100670904754864
2017-07-20,2752.061931712779,2.2225656171655777
2020-01-29,25275.85783819089,2.4000973972466046
2020-07-12,28460.92462922788,0.7396703802438007
2021-11-09,7585.855756105981,1.3572398971287616
2021-07-26,28477.488118446847,2.128820451939939
2015-08-21,22194.215864999307,1.1986551080621866
2017-01-08,9423.32719232952,1.3438216473055302
2018-10-01,18623.633105296263,2.379276874407568
2018-11-18,25572.546740479225,1.772299819556097
2015-03-17,14060.479206238664,1.8971707480027784
2021-12-15,5116.860243615187,2.452136861960347
2020-09-23,13466.592156563576,1.0020826158618157
2020-07-23,8473.877237590446,2.376899238421645
2021-10-12,17606.37954349341,1.2243963322833145
2017-01-02,3940.136400964463,1.8000422103066502
2019-09-12,10830.149582449812,0.6975054227097848
2021-04-28,1313.8937142591342,2.174959253298069
2020-03-22,807.9122429903261,1.1322806418195364
2018-03-09,14780.215849324966,1.5699752190855272
2014-08-02,21933.50293832673,1.139883903018232
2020-11-28,22104.92123850443,1.186707453709675
2016-09-23,12382.091758271506,2.0091101035826777
2015-06-19,8828.980364954885,1.949213831387731
2015-04-27,9990.253136607713,0.7671101634039854
2020-10-01,24282.584933369817,2.0859244053160406
2016-02-29,2223.689794818203,1.1186705134691028
2018-11-09,9796.981385032312,1.5527196323271502
2021-02-18,13943.416723290364,0.7412994052933357
2019-09-04,2696.1757290038468,0.5397785096688805
2019-10-31,15409.547014858646,2.459487336918632
2021-10-22,26868.20073696568,1.61519347563946
2013-01-15,12222.965998325548,2.4839004261026867
2017-08-26,9022.264383356436,0.8155386211225295
2018-05-08,29125.36924460897,2.474566567760233
2015-03-04,14683.599701094716,0.5723005815550832
2018-02-26,22801.7105253848,0.7854093442382153
2013-04-02,24034.52151330914,1.21179013625947
2019-08-13,20315.03770760391,1.8339598165868845
2017-12-04,8901.569329601372,2.164448047146857
2014-01-28,13943.01262945577,0.6607278553726172
2021-11-15,15711.47133624538,1.229956083654106
2019-10-23,15676.123936325894,1.877890563961213
2021-04-16,3269.927139985357,1.6535329544693251
2021-10-12,4968.390185469992,1.0721113183235045
2014-05-06,3385.1377383927534,0.6311511122262501
2014-01-23,21781.955000056696,1.9995860720951384
2015-11-09,14685.173552734055,1.4817033427005926
2014-01-01,3860.0840577587983,1.1199188881047508
2021-08-29,21091.562877227418,1.0743534289637977
2016-04-01,23346.57693047441,1.725558969005832
2013-02-18,26605.722016604646,1.860643116233058
2014-09-14,555.4512789536969,0.8955976352052926
2014-05-22,21581.80947254788,2.192735724740387
2013-10-26,29410.655140116243,1.959644493290669
2013-04-03,26086.216480212464,0.7968112238027687
2013-11-28,68.01709161820038,1.903223592428472
2014-02-04,7788.573063567493,1.3251919445804672
2021-02-26,13089.978846004851,1.3375070123433954
2016-01-14,3522.287725417288,2.234280102320001
2021-12-19,3322.454342975452,0.724471130308389
2015-07-10,26566.541385002736,0.891609026674554
2019-07-09,27359.98029443661,2.3172476566016647
2015-03-27,13503.259515928044,0.791271135259026
2015-07-14,2380.0066409715764,0.5141636008500259
2013-01-27,7143.094409637185,2.103111764797108
2019-06-07,28569.70678465632,2.012935285553792
2016-01-31,8830.264635406123,1.5809271296717933
2016-01-14,21083.55921056003,2.0009766194155056
2018-12-13,630.873984739335,1.617217069031191
2017-12-18,5934.843144484273,2.0081656173110867
2019-12-23,14687.26886567656,1.9926875058497504
2019-12-26,11842.185130386257,2.0466248628295176
2014-04-27,7568.324238119851,0.8324303997860185
2019-04-24,3033.435557188889,2.4065001321912027
2015-07-10,27791.20953656209,1.6712914436014663
2017-07-27,943.1148724121434,1.4554641434283642
2017-09-01,7129.685665270802,0.6108513744118083
2019-06-14,1066.3144412262975,1.392622966009048
2017-01-31,4397.911799850388,0.5539415976487028
2018-07-22,26138.12555988927,2.036772496220789
2020-09-24,7138.634598881879,1.204175972971299
2015-03-22,4974.549493561376,2.1609852372991023
2020-10-03,4376.738243351409,0.8512825311434953
2018-08-16,22084.645048963142,0.9409124420670518
2018-10-28,20218.03479446285,1.1707837054109749
2019-01-19,16337.95326877522,2.1610219071892827
2018-09-28,12973.50039075342,1.5525000250737198
2018-05-06,20966.82035045536,0.7566807683581485
2020-12-15,24346.963598708357,1.206782346880538
2021-04-21,5051.449243236298,2.2166509264737626
2018-04-03,25250.872648818277,1.994116021059998
2019-06-07,11433.252260974785,1.54488399355738
2019-07-22,17864.607525734315,0.588767541927349
2014-10-25,22972.651408012112,1.3240891209081915
2014-08-12,6521.15537732331,0.8791007402108009
2018-11-27,16602.850849164934,0.891950304231589
2015-07-20,29962.522714185307,2.093425248399626
2020-12-27,14478.362280530868,0.8960663705633929
2015-01-01,11637.348085560234,1.805475085756433
2016-05-12,12329.12070943079,0.7996052545197088
2017-08-16,22367.65103420661,0.5303721572554609
2019-10-26,21301.32965724569,0.8455334497075442
2013-10-20,12407.64825123129,1.3529928272969145
2018-06-27,29768.84719468564,2.261783980754568
2015-05-28,24069.05574628623,1.3702684048561884
2018-04-14,16745.849990606443,1.3124118745774718
2017-04-29,12617.874012559274,1.804471508080024
2016-05-31,11084.512677939156,2.282332657956971
2015-05-29,25092.899790518084,0.8010077532339686
2019-08-23,19146.68161508108,1.403066311510061
2018-02-08,27850.74693140381,2.2599133581951274
2014-02-03,17771.965051932475,2.3105135424111047
2016-09-17,13004.931902310263,1.807099540476015
2021-05-30,13515.207532803728,2.3134441521727998
2018-05-30,8136.726149841267,1.1722091227150442
2015-02-03,4030.775347692587,2.4312162563980677
2019-06-19,26817.763930441524,1.239708518330168
2017-01-17,22171.345514155237,2.298953956528804
2016-05-09,13406.214928916212,2.2124284672893366
2019-02-03,10217.77345879394,2.39819292393977
2013-12-31,18830.919000958605,1.799252209267148
2018-12-10,14195.517047685757,1.802737495257607
2015-04-29,19646.99912988732,1.4587860597458886
2018-04-18,16704.95465521932,2.059835624212828
2014-03-14,1948.39170667036,1.1678053974874096
2013-08-01,25201.241854180345,2.3280185953282557
2017-07-30,23382.93422906478,0.6818482701228814
2017-03-08,23478.853799623663,1.5333092684025438
2021-05-01,23202.558929847928,2.042064806306688
2020-10-22,14919.882148073351,1.974766932518476
2017-12-01,25559.626918176644,0.9797650785013948
2017-06-01,9272.482386775086,1.982440412419646
2016-10-23,25098.67736551885,0.5004446498274404
2017-03-10,17121.565275452696,0.5322006367956105
2021-02-20,28216.26519388343,1.6615570351812212
2018-09-30,12329.346373305883,2.120642441067784
2018-12-08,18256.43591285332,1.371759282616568
2020-03-14,26447.335531761288,0.5762806536271685
2021-06-21,2570.3368783251417,2.1724096725885387
2018-05-02,4085.810824882312,0.6954873055341708
2020-01-25,13236.523832106866,1.3097081829109982
2020-02-08,19295.43366655924,0.9444354320856424
2017-07-10,18447.243697487625,0.6632014063439007
2021-01-25,4057.758881043758,0.6960888382506829
2020-10-31,8944.3635134516,0.5413783135861185
2018-01-16,16753.601682013166,2.208421152783047
2014-10-25,17776.561435506857,0.8684304271575485
2017-03-15,5737.52714889752,2.191624537347927
2016-09-12,2515.8297752785647,2.449257546254388
2017-12-18,27809.560002096277,1.57205974779289
2019-05-31,26809.100552683965,1.6069499806566612
2015-10-18,11842.819170465118,1.823273506690352
2019-07-29,19461.20822511257,2.096328148853905
2018-12-18,17379.68695638672,2.0113981000492105
2020-09-09,28567.89404118398,0.9189400255908295
2014-10-05,23768.57356637552,1.3679532770959475
2018-10-07,6320.508768953656,2.3849039702451784
2019-08-30,26930.420298337125,1.8369631831301336
2021-05-20,19101.53669537272,1.370788075382789
2019-12-21,7687.527689702524,2.3230547824242893
2014-10-02,24642.210066917025,1.1749039151320522
2016-02-16,27025.976121936957,0.875144365539724
2014-12-17,11890.530063567763,0.5322631606631172
2013-07-01,17331.35200872191,1.0508343594446887
2020-07-30,6837.438585636226,1.343620765692453
2021-05-18,21286.4319665526,1.2713830999118017
2014-05-14,16345.863363622711,0.9831258203637352
2017-04-10,23787.940402532924,1.0832445254379528
2018-10-08,16199.401045183056,1.551175210823918
2013-03-01,18904.40782902976,1.1508565838006986
2021-06-09,2444.518344623268,0.7945698667805972
2016-04-25,15631.594469924612,1.0883739707696714
2019-08-18,25511.772928812545,1.8863126461808903
2019-09-27,11298.052569615524,2.0409720556065323
2014-03-30,26431.01956726492,1.502103569018646
2014-03-26,24327.31953263712,1.6603743666455235
2013-02-18,25592.77695253316,1.8726774950605105
2013-04-28,24085.25051277209,1.400329850405397
2020-03-11,15289.751178735303,1.1064486802349964
2016-04-21,12797.69635444873,1.8123088277326784
2018-06-01,28980.28122858165,1.7909702936036136
2016-07-24,11328.96523967663,2.038163813265566
2018-10-08,741.9772665742975,0.9976636967042368
2014-12-22,16501.57048962801,2.3103912915864147
2021-07-09,15790.073274474058,1.6063943397779938
2018-09-20,1249.540882707535,2.3413466519538155
2017-11-16,24558.420180853445,1.0217863292328846
2014-11-02,27652.880799238017,0.6095030031292819
2015-02-18,15878.166618447318,2.0685178191754297
2020-09-16,11734.497650268491,1.8935986678354275
2021-02-16,29268.21125712432,1.2181071190754191
2013-05-27,26347.93913631724,2.1696898086712344
2015-11-05,2261.1500802950227,1.5225478499043317
2021-03-11,18543.576429713023,1.7297139300259354
2020-10-01,20833.801113869584,1.9302164587159367
2019-04-23,8226.033717901173,1.844637899145796
2019-02-21,25394.41482500583,1.4377580524098246
2020-12-24,12982.23472791449,1.1633698083698476
2015-09-29,17329.878800913117,0.6674132208806023
2017-05-08,4369.919098547264,1.7324979336334985
2014-10-31,21358.53900078767,0.6234079886617494
2013-02-24,7034.129439562718,2.34087451505507
2020-10-24,23609.502914654528,0.5182526694554617
2017-08-11,22766.28576881021,1.4174333555147844
2018-01-23,2703.7699488207663,1.5290618490653027
2020-03-21,8511.935336662485,0.6979640084649681
2015-09-05,28886.228903348816,0.7529623797986045
2017-04-19,1345.7032269836247,1.881742460147456
2021-07-08,9514.50459315792,0.7642255743341262
2020-08-13,8617.01677353677,1.191530774514561
2014-03-24,25493.33114459612,0.543409320975996
2021-01-02,25965.999703245787,0.8155229924059262
2018-03-29,23691.17652231298,2.2089885098499136
2016-01-30,18999.34152888166,1.3964991355311562
2015-10-08,13417.119472692431,1.3261595349934523
2015-10-29,25623.01057508536,0.6391455804614317
2021-08-06,25172.81992997895,1.7070001514653623
2013-02-09,3796.658637687213,1.3340943889947836
2014-06-12,5374.381872510409,2.2486861966687752
2021-07-26,10592.088422423294,2.2811983414478028
2016-12-24,8338.925050212503,0.6185468085310049
2015-05-26,14561.803827995813,0.985303245128845
2015-12-16,25974.36840489448,1.243936646408452
2020-07-12,29854.263076777,0.6308308900152866
2016-05-23,20084.9386764501,2.440098934709224
2014-12-20,2465.30053660903,1.2057203889341714
2020-06-11,29052.148999685098,0.8420313255918233
2013-09-19,570.4645577482693,2.0163145308829096
2016-06-27,15007.231911747987,1.6830040566867508
2018-10-03,24285.486865819286,1.323792652988148
2019-09-24,20343.02203112273,1.892767598954272
2016-08-02,26577.899400153998,0.7511013580805581
2021-02-24,18181.60020784794,0.7098500880800904
2013-06-26,28434.38789341987,1.2227393488365623
2013-02-27,17411.323135448612,1.881630083522724
2019-03-14,6845.754871833342,1.7081853610948785
2013-09-02,19373.87861948941,2.361131027222916
2015-11-27,13571.932002577052,2.484427960618252
2020-12-22,13772.170840784924,0.9876443168747944
2020-02-15,29956.17314998148,1.3050741203418217
2013-08-24,14808.251454481962,0.9900799296313814
2019-11-30,2913.820579730179,2.2804723025948634
2016-11-01,29716.653531835567,2.123094976891024
2014-06-16,27265.05041276366,1.8090969967502264
2015-07-06,5149.729686568051,2.143413848993405
2017-10-19,11875.47122123502,1.666356748417818
2020-05-03,12963.26369863918,2.369654341423738
2013-09-28,13195.611291809524,1.8372226208446916
2013-08-04,17422.41983503799,2.00538496999524
2017-04-30,1710.221672275241,0.5161121686985513
2017-12-19,21112.633278364243,0.7279946674145263
2016-03-01,5382.129129656041,2.0786281756675167
2021-07-01,2289.1614300615065,2.1372587902611464
2021-11-19,4615.216151020661,0.5850461592530776
2016-11-14,29879.99889094617,1.5271892090979744
2020-11-27,11293.654796838116,0.7910538098754301
2019-08-08,19438.6134965432,0.7781980923094363
2021-09-15,24521.946011069107,0.6446770846460892
2019-01-12,26851.00167636561,2.322389708988488
2015-06-09,28904.39590529565,1.2309874554924058
2017-07-28,26176.689616725507,1.1926495101218035
2013-11-14,2794.6221814356813,0.5197301303849182
2020-10-19,19407.290653179443,1.446568269639518
2013-01-29,29394.35845856706,1.3432201205780048
2020-07-26,27785.5404095545,1.048426636604136
2013-05-20,3069.549003548783,0.8646329854786172
2014-10-24,5158.179097149019,0.6526884029247564
2017-06-24,17083.8626068117,2.466233172513656
2014-12-16,5549.613285868884,1.210022773881536
2016-04-04,8171.97444636752,0.9836206172396064
2014-03-09,23620.070807474985,2.3895660221930743
2020-03-06,15699.354240123956,0.6566783877199793
2021-12-05,28885.25511346009,1.2840385683572568
2016-12-09,16804.929044636727,0.892108843296143
2020-08-03,25390.290273104023,1.9788930498667523
2018-11-19,19928.68713121278,0.747283972967123
2015-10-04,7321.102829277835,1.7337269349581963
2020-12-13,12951.38119941692,1.0186347629604329
2020-05-21,1582.1062791033223,1.403780761996117
2016-02-16,4234.192765666571,1.1462337523931403
2019-06-28,2612.716033927239,1.0075370480703645
2021-07-01,6305.269874060298,0.8374206090717728
2019-07-01,16412.120694021592,0.7857343271273547
2021-10-30,14410.526060622504,1.875970579027093
2018-09-18,28682.710263083703,0.6036408975998695
2018-10-10,21968.774030038465,0.9392824176082056
2017-08-15,14218.980864822664,1.7225619529577147
2013-01-09,13024.903938527172,0.5696991709135382
2015-04-05,14485.105153426364,1.4910250427848282
2019-09-13,11149.506442102082,1.2900496884800263
2020-05-27,1575.9045894348926,2.1116461760775764
2016-02-02,11123.803325267876,1.141012878041341
2016-03-31,7862.799294318944,0.7842371316099521
2017-05-28,22609.358560623838,1.2978012169905877
2020-12-28,28097.92969671788,1.392115522412635
2021-09-18,26316.896972767125,1.4732599646311917
2013-04-22,5677.110172321716,1.255288990026814
2013-07-10,28127.376137237294,0.7142608150262195
2013-02-21,27662.981716940583,2.0305002976195894
2014-04-02,6618.565690542977,1.2931467674091086
2017-09-18,28508.498454231438,0.730302172229468
2013-04-22,8975.319263507938,0.9640323098318078
2014-08-02,2438.848294922272,1.218614262638576
2016-02-08,1141.157040790285,2.1451724299585027
2021-11-26,10009.550912151088,0.7952099899041776
